country,year,usage_of_improved_drinking_water_sources,usage_of_basic_drinking_water_services,usage_of_limited_drinking_water_services,usage_of_unimproved_drinking_water_sources,no_usage_of_drinking_water_facilities,usage_of_safely_managed_drinking_water_services,usage_of_improved_sanitation_facilities,usage_of_basic_sanitation_services,usage_of_limited_sanitation_services,usage_of_unimproved_sanitation_facilities,open_defecation_(no_use_of_any_sanitation_facilities),usage_of_safely_managed_sanitation_services,access_to_basic_handwashing_facilities,access_to_limited_handwashing_facilities,no_handwashing_facilities,number_using_improved_drinking_water_sources,number_using_basic_drinking_water_services,number_using_limited_drinking_water_services,number_using_unimproved_drinking_water_sources,number_with_not_using_drinking_water_facilities,number_using_safely_managed_drinking_water_services,number_using_improved_sanitation_facilities,number_using_basic_sanitation_services,number_using_limited_sanitation_services,number_using_unimproved_sanitation_facilities,number_practicing_open_defecation_(no_use_of_any_sanitation_facilities),number_using_sanitation_with_off-site_wastewater_treatment,number_with_access_to_basic_handwashing_facilities,number_with_access_to_limited_handwashing_facilities,number_with_no_handwashing_facilities,rural_usage,rural_usage.1,rural_usage.2,rural_usage.3,rural_usage.4,rural_usage.5,rural_usage.6,rural_usage.7,rural_usage.8,rural_usage.9,rural_usage.10,rural_usage.11,rural_usage.12,rural_usage.13,rural_usage.14,rural_usage_(number_of_people),rural_usage_(number_of_people).1,rural_usage_(number_of_people).2,rural_usage_(number_of_people).3,rural_usage_(number_of_people).4,rural_usage_(number_of_people).5,rural_usage_(number_of_people).6,rural_usage_(number_of_people).7,rural_usage_(number_of_people).8,rural_usage_(number_of_people).9,rural_usage_(number_of_people).10,rural_usage_(number_of_people).11,rural_usage_(number_of_people).12,rural_usage_(number_of_people).13,rural_usage_(number_of_people).14,urban_usage,urban_usage.1,urban_usage.2,urban_usage.3,urban_usage.4,urban_usage.5,urban_usage.6,urban_usage.7,urban_usage.8,urban_usage.9,urban_usage.10,urban_usage.11,urban_usage.12,urban_usage.13,urban_usage.14,urban_usage_(number_of_people),urban_usage_(number_of_people).1,urban_usage_(number_of_people).2,urban_usage_(number_of_people).3,urban_usage_(number_of_people).4,urban_usage_(number_of_people).5,urban_usage_(number_of_people).6,urban_usage_(number_of_people).7,urban_usage_(number_of_people).8,urban_usage_(number_of_people).9,urban_usage_(number_of_people).10,urban_usage_(number_of_people).11,urban_usage_(number_of_people).12,urban_usage_(number_of_people).13,urban_usage_(number_of_people).14,hyg_bas_number_without_rural,hyg_bas_number_without,hyg_bas_number_without_urban,hyg_bas_without_rural,hyg_bas_without,hyg_bas_without_urban,san_basal_rural,san_basal,san_basal_urban,san_basal_number_rural,san_basal_number,san_basal_number_urban,san_fst_sm_rural,san_fst_sm,san_fst_sm_urban,san_fst_sm_number_rural,san_fst_sm_number,san_fst_sm_number_urban,san_imp_number_without_rural,san_imp_number_without,san_imp_number_without_urban,san_imp_without_rural,san_imp_without,san_imp_without_urban,san_othimp_rural,san_othimp,san_othimp_urban,san_othimp_number_rural,san_othimp_number,san_othimp_number_urban,san_sdo_sm_rural,san_sdo_sm,san_sdo_sm_urban,san_sdo_sm_number_rural,san_sdo_sm_number,san_sdo_sm_number_urban,san_sep_rural,san_sep,san_sep_urban,san_sep_number_rural,san_sep_number,san_sep_number_urban,san_sew_rural,san_sew,san_sew_urban,san_sew_number_rural,san_sew_number,san_sew_number_urban,san_sew_sm_rural,san_sew_sm,san_sew_sm_urban,san_sew_sm_number_rural,san_sew_sm_number,san_sew_sm_number_urban,san_sm_number_without_rural,san_sm_number_without,san_sm_number_without_urban,san_sm_without_rural,san_sm_without,san_sm_without_urban,wat_basal_rural,wat_basal,wat_basal_urban,wat_basal_number_rural,wat_basal_number,wat_basal_number_urban,wat_basal_number_without_rural,wat_basal_number_without,wat_basal_number_without_urban,wat_basal_without_rural,wat_basal_without,wat_basal_without_urban,wat_imp_av_rural,wat_imp_av,wat_imp_av_urban,wat_imp_av_number_rural,wat_imp_av_number,wat_imp_av_number_urban,wat_imp_npip_rural,wat_imp_npip,wat_imp_npip_urban,wat_imp_npip_number_rural,wat_imp_npip_number,wat_imp_npip_number_urban,wat_imp_number_without_rural,wat_imp_number_without,wat_imp_number_without_urban,wat_imp_prem_rural,wat_imp_prem,wat_imp_prem_urban,wat_imp_prem_number_rural,wat_imp_prem_number,wat_imp_prem_number_urban,wat_imp_qual_rural,wat_imp_qual,wat_imp_qual_urban,wat_imp_qual_number_rural,wat_imp_qual_number,wat_imp_qual_number_urban,wat_imp_without_rural,wat_imp_without,wat_imp_without_urban,wat_pip_rural,wat_pip,wat_pip_urban,wat_pip_number_rural,wat_pip_number,wat_pip_number_urban,wat_sm_number_without_rural,wat_sm_number_without,wat_sm_number_without_urban,wat_sm_without_rural,wat_sm_without,wat_sm_without_urban
Uganda,2022,84.0,41.0,25.0,11.0,5.0,19.0,38.0,3.0,17.0,58.0,3.8217213,17.796078,30.9042,38.74386,30.351942,39763068.0,19173026.0,11763148.0,5355350.0,2131168.5,8826895.0,18027146.0,1519571.0,8099003.5,27416688.0,1805747.5,8408573.0,14602107.0,18306314.0,14341167.0,81.017586,42.491207,29.19874,13.223922,5.758493,9.327637,27.91493,1.6772946,10.060555,67.53492,4.550148,16.17708,25.090027,41.769535,33.140438,28266684.0,14824998.0,10187313.0,4613769.0,2009113.2,3254372.0,9739398.0,585200.0,3510084.2,23562640.0,1587527.0,5644113.0,8753802.0,14573209.0,11562555.0,93.01266,35.17815,12.749442,5.9998446,0.98749894,45.085068,67.05288,7.5596223,37.127117,31.181583,1.7655356,22.366142,47.316303,30.20305,22.480646,11496382.0,4348026.0,1575833.6,741581.94,122055.06,5572523.0,8287748.5,934370.0,4588919.0,3854049.8,218220.55,2764459.0,5848304.0,3733103.0,2778612.0,26135764.0,32647480.0,6511715.5,74.90997,69.0958,52.683697,17.854376,21.01213,29.925764,6229314.5,9928145.0,3698830.2,0.0,0.0,0.0,0.0,0.0,0.0,25150168.0,29222438.0,4072270.5,72.08507,61.846973,32.94712,27.312042,35.266533,57.720272,9529053.0,16663291.0,7134237.0,16.127827,17.613024,21.805399,5626928.5,8322080.5,2695151.8,0.4573119,2.1576858,6.95746,159554.14,1019497.56,859943.44,0.14557698,0.72881114,2.3751507,50791.18,344360.25,293569.1,0.04925442,0.18305454,0.56074226,17184.654,86492.51,69307.85,29245454.0,38841012.0,9595560.0,83.82292,82.20392,77.63386,51.818844,59.25961,80.263214,18079370.0,27999920.0,9920549.0,16810196.0,19249666.0,2439470.8,48.181156,40.74039,19.736786,70.185814,72.27825,78.18473,24487526.0,34151172.0,9663648.0,67.91635,60.753147,40.533024,23695720.0,28705612.0,5009889.5,6622882.5,7486517.0,863636.94,9.327637,18.681423,45.085068,3254372.0,8826895.0,5572523.0,55.878986,65.59278,93.01266,19495936.0,30992318.0,11496382.0,18.982414,15.84462,6.987343,13.101236,23.402233,52.479633,4570964.5,11057458.0,6486492.5,31635194.0,38422692.0,6787496.5,90.67236,81.31857,54.914932
Uzbekistan,2018,98.0,20.0,3.0,0.0,2.0,76.0,98.0,21.0,2.0,2.0,0.049522,74.35136,81.628006,0.08459588,18.287395,31715408.0,6346115.0,817384.3,67070.89,667097.5,24551908.0,31758676.0,6965273.0,666703.2,674829.5,16069.68,24126700.0,26487942.0,27451.0,5934182.0,96.25046,30.014729,3.551676,0.17504346,3.5745018,62.68405,97.4808,11.040763,1.3848804,2.4192002,0.1,85.05515,75.13738,0.0,24.86262,15467140.0,4823271.0,570743.0,28128.924,574411.0,10073127.0,15664852.0,1774215.0,222545.84,388757.72,16069.681,13668091.0,12074337.0,0.0,3995343.0,99.1964,9.297033,1.5057566,0.23774348,0.5658557,88.39361,98.25352,31.691643,2.7116005,1.7464825,0.0,63.850273,87.99571,0.16758962,11.8367,16248268.0,1522844.5,246641.38,38942.137,92686.57,14478782.0,16093825.0,5191058.0,444157.38,286072.0,0.0,10458608.0,14413607.0,27451.0,1938839.0,3995343.0,5961634.0,1966289.9,24.862617,18.371994,12.004288,96.09592,95.81627,95.541916,15442306.0,31091972.0,15649667.0,0.0,0.0,0.0,0.0,0.0,0.0,404827.88,690900.25,286072.06,2.5192032,2.1291504,1.7464828,95.73072,76.54607,57.724747,15383620.0,24838874.0,9455253.0,84.34657,64.17444,44.384346,13554224.0,20824332.0,7270110.0,0.31249,0.4030917,0.4919775,50216.14,130801.55,80585.41,1.4375929,20.921696,40.036793,231016.58,6789001.5,6557985.0,0.70858467,10.176916,19.465929,113867.29,3302366.2,3188499.0,2401589.0,8322876.5,5921288.0,14.944847,25.648643,36.149727,92.69878,95.218575,97.69064,14896396.0,30898024.0,16001626.0,1173283.4,1551552.2,378270.22,7.3012238,4.7814255,2.3093567,83.64954,86.10057,88.50517,13442214.0,27939270.0,14497056.0,37.181267,24.542612,12.14332,5974910.5,7963973.5,1989063.2,602539.44,734168.2,131628.28,62.68405,75.66172,88.39361,10073127.0,24551908.0,14478782.0,88.54861,90.67397,92.75908,14229477.0,29423320.0,15193841.0,3.7495422,2.2624893,0.8035965,59.06919,73.1949,87.05308,9492230.0,23751436.0,14259204.0,5996553.5,7897668.5,1901115.0,37.31595,24.33828,11.606392
Uzbekistan,2019,98.0,19.0,2.0,0.0,2.0,77.0,98.0,22.0,2.0,2.0,0.049567003,74.407814,81.62222,0.08452047,18.293257,32308176.0,6217105.0,773165.94,39532.703,629239.56,25317908.0,32315660.0,7100401.0,677830.75,644945.6,16345.685,24537428.0,26916520.0,27872.0,6032558.0,96.64682,28.687,3.1916592,4.440892e-16,3.353183,64.76816,97.77368,11.114392,1.3890413,2.1263216,0.1,85.27024,75.13738,0.0,24.86262,15797585.0,4689086.5,521698.56,7.258942e-11,548100.7,10586799.0,15981778.0,1816723.0,227048.3,347561.8,16345.686,13938004.0,12281720.0,0.0,4063965.0,99.27443,9.187623,1.5120156,0.2377026,0.48786932,88.57479,98.2119,31.769547,2.7104518,1.7881024,0.0,63.7319,87.99571,0.16758962,11.8367,16510592.0,1528017.9,251467.3,39532.945,81138.836,14731107.0,16333879.0,5283677.0,450782.4,297384.03,0.0,10599420.0,14634799.0,27872.0,1968592.0,4063965.0,6060430.0,1996464.8,24.862617,18.377777,12.004288,96.384636,95.93922,95.50144,15754729.0,31637828.0,15883096.0,0.0,0.0,0.0,0.0,0.0,0.0,363907.0,661290.06,297383.8,2.2263184,2.00531,1.7881012,95.920296,76.46143,57.336697,15678829.0,25214648.0,9535817.0,84.51947,64.125145,44.081005,13815286.0,21146516.0,7331228.0,0.3301975,0.39463985,0.45797563,53973.043,130140.18,76167.13,1.523182,21.138613,40.417225,248974.53,6970869.5,6721895.0,0.7507713,10.28267,19.650894,122718.71,3390910.8,3268192.0,2407680.0,8439523.0,6031843.5,14.729759,25.592186,36.2681,93.455154,95.62743,97.76241,15275885.0,31535010.0,16259124.0,1069799.8,1441938.9,372139.0,6.5448456,4.372566,2.237587,83.99402,86.30424,88.57479,13729397.0,28460504.0,14731107.0,37.230167,24.850111,12.682635,6085525.5,8194808.5,2109282.5,548100.25,668772.44,120671.58,64.76816,76.80171,88.62863,10586799.0,25326862.0,14740061.0,88.83631,90.83172,92.792854,14520903.0,29953530.0,15432625.0,3.35318,2.0279999,0.7255707,59.41665,73.12189,86.59179,9712058.0,24113368.0,14401309.0,5758885.5,7659042.0,1900156.6,35.231842,23.225441,11.425209
Uzbekistan,2020,98.0,18.0,2.0,0.0,2.0,78.0,98.0,22.0,2.0,2.0,0.049584,74.45844,81.62003,0.08449198,18.295471,32897474.0,6091570.5,726027.9,40171.23,589012.25,26079874.0,32895970.0,7242991.0,689552.0,614063.0,16623.86,24963426.0,27364468.0,28327.0,6133860.0,96.87359,27.299576,2.8236265,0.0,3.1264136,66.75038,98.06656,11.188022,1.3932022,1.833443,0.1,85.48534,75.13738,0.0,24.86262,16104127.0,4538243.0,469395.62,0.0,519730.56,11096489.0,16302445.0,1859880.0,231603.95,304788.94,16623.857,14210961.0,12490731.0,0.0,4133126.0,99.352455,9.189766,1.5182825,0.23766172,0.40988296,88.64441,98.17028,31.84745,2.7093034,1.8297223,0.0,63.613525,87.99571,0.16758962,11.8367,16793346.0,1553327.6,256632.25,40171.48,69281.695,14983386.0,16593525.0,5383110.0,457948.1,309274.28,0.0,10752467.0,14873739.0,28327.0,2000733.0,4133126.0,6162188.5,2029060.6,24.862617,18.379967,12.004288,96.673355,96.06212,95.460976,16070841.0,32206416.0,16135577.0,0.0,0.0,0.0,0.0,0.0,0.0,321412.5,630686.44,309273.8,1.9334412,1.8811493,1.8297195,96.10988,76.366356,56.948647,15977169.0,25603084.0,9625915.0,84.692375,64.06481,43.777664,14079140.0,21478790.0,7399650.5,0.347905,0.38625583,0.42397374,57835.23,129498.664,71663.43,1.6087712,21.36624,40.797657,267439.84,7163386.0,6895946.0,0.79295796,10.393628,19.835861,131820.2,3484636.0,3352815.8,2412897.0,8563230.0,6150332.5,14.514664,25.541557,36.386475,94.04996,95.95781,97.834175,15634730.0,32171444.0,16536714.0,989126.6,1355211.4,366085.03,5.9500427,4.0421906,2.165825,84.1911,86.43628,88.64441,13995809.0,28979194.0,14983386.0,37.109478,25.066343,13.2219515,6169027.0,8403907.0,2234879.8,519730.2,629182.44,109453.2,66.75038,77.89914,88.86391,11096489.0,26116976.0,15020488.0,88.967636,90.913155,92.82657,14789853.0,30480140.0,15690288.0,3.1264114,1.8766632,0.64754486,59.764107,73.05699,86.1305,9935100.0,24493566.0,14558465.0,5527369.5,7446781.5,1919412.6,33.24962,22.211525,11.355591
Uzbekistan,2021,98.0,17.0,2.0,0.0,2.0,79.0,98.0,22.0,2.0,2.0,0.049572997,74.50297,81.621445,0.084510416,18.294043,33493532.0,5956464.5,676591.1,40839.85,547078.5,26860476.0,33482658.0,7389450.0,701517.5,581896.7,16895.195,25391692.0,27817772.0,28802.0,6234875.0,97.09954,25.905125,2.453815,6.217249e-15,2.9004571,68.7406,98.359436,11.261651,1.397363,1.5405645,0.1,85.700424,75.13738,0.0,24.86262,16405157.0,4376721.0,414576.84,1.0504163e-09,490037.9,11613859.0,16618019.0,1902677.0,236087.19,260281.39,16895.195,14479254.0,12694608.0,0.0,4200588.0,99.43048,9.191901,1.5245575,0.23762083,0.3318966,88.71403,98.128654,31.925352,2.7081547,1.8713423,0.0,63.49515,87.99571,0.16758962,11.8367,17088374.0,1579743.2,262014.28,40838.113,57040.59,15246616.0,16864638.0,5486771.0,465430.28,321613.6,0.0,10912437.0,15123165.0,28802.0,2034285.0,4200587.5,6263678.0,2063087.1,24.862617,18.378555,12.004288,96.962074,96.1847,95.4205,16381932.0,32781140.0,16399208.0,0.0,0.0,0.0,0.0,0.0,0.0,277176.5,598791.56,321614.16,1.640564,1.7569427,1.8713455,96.29946,76.26034,56.560596,16269982.0,25990630.0,9720646.0,84.86528,63.993057,43.474323,14338154.0,21809760.0,7471606.5,0.3656125,0.3778962,0.38997188,61770.95,128792.5,67021.555,1.6943604,21.604818,41.17809,286265.5,7363235.0,7076970.0,0.8351446,10.509909,20.020828,141099.31,3581929.2,3440830.0,2415941.2,8689758.0,6273815.5,14.299576,25.497032,36.50485,94.64573,96.28974,97.90592,15990580.0,32816940.0,16826358.0,904614.56,1264509.9,359893.53,5.354271,3.7102585,2.094078,84.387474,86.56922,88.71403,14257429.0,29504044.0,15246616.0,36.987976,25.275442,13.761267,6249190.5,8614237.0,2365046.0,490038.25,587917.5,97878.98,68.7406,79.00696,89.09945,11613859.0,26926716.0,15312856.0,89.17515,91.05321,92.89947,15066315.0,31032252.0,15965936.0,2.9004593,1.7250366,0.56951904,60.11157,72.99952,85.66921,10155967.0,24879294.0,14723327.0,5281336.5,7220973.5,1939635.6,31.2594,21.1874,11.285973
Uzbekistan,2022,98.0,17.0,2.0,0.0,1.0,80.0,98.0,22.0,2.0,2.0,0.049534,74.541115,81.626465,0.08457578,18.288958,34082884.0,5809658.0,624671.75,41517.207,503252.66,27648552.0,34062196.0,7536909.0,713450.3,548302.3,17152.46,25811838.0,28265328.0,29286.0,6333037.0,97.32469,24.503681,2.0822344,0.0,2.6753092,70.73878,98.65231,11.33528,1.4015238,1.2476859,0.1,85.91551,75.13738,0.0,24.86262,16693580.0,4202984.5,357154.44,0.0,458881.38,12133441.0,16921300.0,1944279.0,240395.83,214008.83,17152.46,14736625.0,12887910.0,0.0,4264551.0,99.50851,9.194028,1.5308404,0.23757994,0.25391024,88.783646,98.087036,32.003258,2.707006,1.9129622,0.0,63.376774,87.99571,0.16758962,11.8367,17389302.0,1606673.9,267517.28,41517.55,44371.3,15515112.0,17140898.0,5592630.0,473054.5,334293.8,0.0,11075212.0,15377419.0,29286.0,2068486.0,4264550.5,6362324.0,2097772.2,24.862617,18.373535,12.004288,97.25079,96.306694,95.380035,16680905.0,33348748.0,16667844.0,0.0,0.0,0.0,0.0,0.0,0.0,231161.44,565454.9,334294.12,1.3476868,1.6329575,1.9129639,96.489044,76.14292,56.172546,16550245.0,26366506.0,9816260.0,85.03818,63.90948,43.170982,14586140.0,22130354.0,7544212.0,0.38332,0.36951756,0.35597,65748.81,127955.26,62206.438,1.7799497,21.854603,41.55852,305305.16,7567736.0,7262431.5,0.8773312,10.631634,20.205793,150483.89,3681485.0,3531001.0,2415836.2,8815814.0,6399979.0,14.084488,25.458885,36.623226,95.242455,96.62281,97.97767,16336424.0,33458212.0,17121786.0,816036.1,1169441.4,353406.25,4.7575455,3.3771896,2.0223312,84.583145,86.70297,88.783646,14508091.0,30023204.0,15515112.0,36.865665,25.47797,14.300583,6323369.0,8822423.0,2499054.2,458881.22,544768.94,85889.38,70.73878,80.12367,89.33524,12133441.0,27744948.0,15611505.0,89.38193,91.19388,92.972374,15331200.0,31578300.0,16247100.0,2.6753082,1.5732193,0.49149323,60.459026,72.94881,85.207924,10370210.0,25260460.0,14890247.0,5019020.0,6979100.0,1960079.4,29.261223,20.154701,11.216354
Vietnam,2005,86.0,36.0,1.0,8.0,6.0,48.0,63.0,24.0,4.0,24.0,12.595381,35.11984,84.31647,14.141861,1.5416698,71216850.0,30220188.0,707495.94,6688515.0,5236728.0,40289170.0,52612310.0,20294008.0,3118932.2,20057722.0,10472063.0,29199368.0,70102480.0,11757839.0,1281776.0,81.48913,41.804413,0.80203104,10.293586,8.217289,38.882683,53.991455,17.304743,3.3623357,30.218067,15.790477,33.32438,81.51263,16.743406,1.743969,49268410.0,25274988.0,484908.78,6223512.0,4968181.0,23508508.0,32643286.0,10462464.0,2032871.4,18269874.0,9546938.0,20147952.0,49282612.0,10123080.0,1054405.0,96.76594,21.802319,0.9813386,2.0500934,1.1839682,73.982285,88.039085,43.345146,4.7882066,7.882237,4.078679,39.90573,91.790276,7.2073016,1.0024253,21948446.0,4945201.0,222587.19,465002.1,268547.62,16780660.0,19969022.0,9831545.0,1086060.9,1787848.6,925125.9,9051416.0,20819866.0,1634759.0,227370.0,11177484.0,13039618.0,1862129.5,18.487373,15.683533,8.209724,50.62912,59.52866,83.25088,30610416.0,49493376.0,18882962.0,0.0,0.0,0.0,0.0,0.0,0.0,27816812.0,30529784.0,2712974.2,46.008545,36.72001,11.960915,32.346153,28.189669,17.11034,19556516.0,23437480.0,3880966.8,33.001488,34.486134,38.44355,19952732.0,28672492.0,8719765.0,20.956635,33.745846,67.83618,12670401.0,28057004.0,15386600.0,0.6886696,1.3444761,3.092564,416370.34,1117825.6,701455.25,0.32289124,0.6337017,1.462184,195220.36,526872.9,331652.5,40312144.0,53942720.0,13630579.0,66.67562,64.88016,60.09427,80.687096,84.80585,95.7846,48783496.0,70509360.0,21725858.0,11676601.0,12632736.0,956137.0,19.312904,15.194153,4.2154007,78.43899,83.43876,96.76594,47424290.0,69372740.0,21948446.0,74.68435,64.762985,38.31706,45154230.0,53845304.0,8691073.0,11191691.0,11925244.0,733549.9,68.55027,74.78722,91.41214,41445560.0,62179660.0,20734098.0,38.882683,48.458206,73.982285,23508508.0,40289170.0,16780660.0,18.510872,14.343208,3.2340622,6.8047743,20.893803,58.44888,4114173.0,17371546.0,13257373.0,36951588.0,42852930.0,5901337.5,61.117317,51.541794,26.017715
Vietnam,2006,86.0,37.0,1.0,8.0,6.0,49.0,65.0,26.0,4.0,23.0,11.764099,35.67407,84.37885,14.083978,1.5371686,72581064.0,30734744.0,693821.4,6494325.0,4876412.5,41152496.0,54777116.0,21694550.0,3133542.0,19298512.0,9876173.0,29949022.0,70837560.0,11823752.0,1290480.0,82.415184,42.312584,0.7780452,9.952168,7.6326504,39.32455,56.165424,18.766464,3.3829794,28.989326,14.845249,34.01598,81.51263,16.743406,1.743969,49893590.0,25615750.0,471023.25,6024975.0,4620754.5,23806816.0,34002170.0,11361090.0,2048032.8,17549942.0,8987213.0,20593044.0,49347188.0,10136345.0,1055787.0,96.90333,21.864384,0.9516214,2.0046964,1.0919731,74.087326,88.73451,44.136543,4.636456,7.468542,3.796949,39.96151,91.790276,7.2073016,1.0024253,22687472.0,5118994.5,222798.16,469349.12,255657.97,17345680.0,20774948.0,10333458.0,1085509.2,1748570.9,888959.8,9355980.0,21490378.0,1687407.0,234692.0,11192130.0,13114233.0,1922100.0,18.487373,15.621147,8.209724,52.782444,61.51574,84.09805,31954134.0,51643570.0,19689438.0,0.0,0.0,0.0,0.0,0.0,0.0,26537154.0,29174686.0,2637530.0,43.834576,34.75171,11.265488,31.15293,26.956545,16.105652,18859770.0,22630504.0,3770732.2,33.650166,34.983383,38.43079,20371582.0,29369180.0,8997600.0,24.23397,36.829494,69.39864,14671081.0,30919024.0,16247942.0,0.77852327,1.4622511,3.2302153,471312.7,1227586.0,756273.44,0.36581546,0.6906831,1.5307168,221462.19,579840.9,358378.72,39946280.0,54002772.0,14056498.0,65.984024,64.32593,60.03849,81.63714,85.62918,95.951706,49422570.0,71887240.0,22464672.0,11116752.0,12064560.0,947806.0,18.362862,14.370819,4.048294,79.33038,84.231125,96.90333,48026076.0,70713544.0,22687472.0,74.17129,63.759872,36.83833,44902790.0,53527560.0,8624766.0,10645728.0,11370737.0,725007.7,70.33494,76.35507,91.921776,42580292.0,64101452.0,21521166.0,39.32455,49.019196,74.087326,23806816.0,41152496.0,17345680.0,17.584816,13.544365,3.096672,8.243892,22.695763,60.065002,4990796.0,19053500.0,14062706.0,36732504.0,42799304.0,6066799.5,60.67545,50.980804,25.912674
Vietnam,2007,87.0,37.0,1.0,7.0,5.0,50.0,67.0,27.0,4.0,22.0,10.939938,36.22294,84.44217,14.025235,1.5325987,73951800.0,31248118.0,679238.0,6297650.0,4512811.5,42024450.0,56961464.0,23117996.0,3140083.8,18527864.0,9272939.0,30703382.0,71575096.0,11888107.0,1299065.0,83.34124,42.8215,0.75331545,9.61075,7.0480123,39.766422,58.33939,20.234377,3.3947406,27.760588,13.900022,34.710274,81.51263,16.743406,1.743969,50506150.0,25950528.0,456521.47,5824271.5,4271210.5,24099100.0,35354620.0,12262362.0,2057268.1,16823370.0,8423640.0,21034992.0,49397980.0,10146778.0,1056873.0,97.040726,21.926538,0.921816,1.9592994,0.9999779,74.19237,89.42993,44.931072,4.4817343,7.0548477,3.5152185,40.017128,91.790276,7.2073016,1.0024253,23445656.0,5297591.5,222716.61,473379.22,241601.03,17925348.0,21606842.0,10855633.0,1082815.5,1704496.1,849299.2,9668393.0,22177116.0,1741329.0,242192.0,11203650.0,13187170.0,1983521.8,18.487373,15.557831,8.209724,54.94465,63.49686,84.9482,33297352.0,53821376.0,20524024.0,0.0,0.0,0.0,0.0,0.0,0.0,25247010.0,27800804.0,2553796.0,41.66061,32.79856,10.570068,29.959707,25.724373,15.100966,18156072.0,21804560.0,3648489.8,34.30135,35.47464,38.417583,20787178.0,30069108.0,9281933.0,27.511307,39.896236,70.961105,16672302.0,33816956.0,17144654.0,0.86837685,1.5808313,3.3678663,526250.5,1339948.4,813697.94,0.40892324,0.7482977,1.5995437,247814.17,634274.1,386459.94,39566640.0,54058880.0,14492244.0,65.28973,63.77706,59.982872,82.58792,86.44479,96.118904,50049628.0,73272570.0,23222940.0,10552004.0,11489700.0,937697.44,17.412079,13.555206,3.881096,80.22177,85.01585,97.040726,48615704.0,72061360.0,23445656.0,73.658226,62.74159,35.3596,44638090.0,53181190.0,8543105.0,10095481.0,10810461.0,714979.5,72.142204,77.92574,92.432495,43719350.0,66051624.0,22332278.0,39.766422,49.579193,74.19237,24099100.0,42024450.0,17925348.0,16.65876,12.75386,2.9592743,9.683008,24.50455,61.681126,5868061.5,20770612.0,14902553.0,36502532.0,42737820.0,6235288.0,60.233578,50.420807,25.807632
Vietnam,2008,88.0,37.0,1.0,7.0,5.0,50.0,69.0,29.0,4.0,21.0,10.123172,36.766174,84.506294,13.96573,1.5279729,75349500.0,31769032.0,663922.3,6100382.0,4147357.8,42916548.0,59180856.0,24570770.0,3139251.0,17751230.0,8665156.0,31470832.0,72335060.0,11954280.0,1307902.0,84.267296,43.33116,0.72784185,9.269333,6.463374,40.20829,60.51336,21.708483,3.3976195,26.531847,12.954794,35.407257,81.51263,16.743406,1.743969,51120310.0,26286622.0,441541.47,5623192.5,3920972.2,24392148.0,36710110.0,13169337.0,2061148.0,16095407.0,7858958.0,21479628.0,49449210.0,10157300.0,1057969.0,97.178116,21.988781,0.8919223,1.9139024,0.90798277,74.29741,90.12536,45.728725,4.3240404,6.641153,3.2334883,40.072594,91.790276,7.2073016,1.0024253,24229190.0,5482411.0,222380.89,477188.75,226385.2,18524398.0,22470742.0,11401435.0,1078102.9,1655822.9,806198.0,9991205.0,22885852.0,1796979.0,249932.0,11215268.0,13262185.0,2046911.2,18.487373,15.493706,8.209724,57.115738,65.471275,85.801315,34648964.0,56041604.0,21392640.0,0.0,0.0,0.0,0.0,0.0,0.0,23954364.0,26416386.0,2462021.0,39.48664,30.86126,9.874641,28.766485,24.493347,14.096279,17451038.0,20965630.0,3514592.0,34.955044,35.959633,38.40393,21205294.0,30780456.0,9575161.0,30.788643,42.94519,72.52356,18677768.0,36759900.0,18082128.0,0.9582305,1.7002043,3.5055175,581305.56,1455328.0,874022.4,0.45221457,0.80654216,1.6686647,274333.6,690377.8,416044.22,39184850.0,54126412.0,14941558.0,64.59274,63.233826,59.927406,83.53945,87.25232,96.286194,50678772.0,74685576.0,24006810.0,9985705.0,10911663.0,925954.44,16.460548,12.747681,3.7138062,81.11317,85.792564,97.178116,49206876.0,73436070.0,24229190.0,73.145164,61.708263,33.880867,44373132.0,52820572.0,8447436.0,9544163.0,10247741.0,703573.7,73.97207,79.4983,92.94428,44874770.0,68048350.0,23173578.0,40.20829,50.137768,74.29741,24392148.0,42916548.0,18524398.0,15.732704,11.972046,2.8218842,11.122126,26.319695,63.297245,6747179.0,22528932.0,15781753.0,36272330.0,42680696.0,6408366.0,59.79171,49.862232,25.70259
